month,date,hour,output
5,25,21,-0.0017440
5,25,22,-0.0017440
5,25,23,-0.0017440
5,25,24,-0.0017440
5,26,1,-0.0017440
5,26,2,-0.0017440
5,26,3,-0.0017440
5,26,4,-0.0017440
5,26,5,-0.0017440
5,26,6,-0.0017440
5,26,7,0.0341520
5,26,8,0.2664480
5,26,9,0.5643760
5,26,10,0.8140800
5,26,11,0.9969600
5,26,12,1.1072800
5,26,13,1.1184000
5,26,14,1.1055200
5,26,15,1.0432800
5,26,16,0.8938400
5,26,17,0.6790000
5,26,18,0.4103360
5,26,19,0.1253440
5,26,20,-0.0017440
5,26,21,-0.0017440
5,26,22,-0.0017440
5,26,23,-0.0017440
5,26,24,-0.0017440
5,27,1,-0.0017440
5,27,2,-0.0017440
5,27,3,-0.0017440
5,27,4,-0.0017440
5,27,5,-0.0017440
5,27,6,-0.0017440
5,27,7,0.0366480
5,27,8,0.2709200
5,27,9,0.5697840
5,27,10,0.8209600
5,27,11,1.0026400
5,27,12,1.1093600
5,27,13,1.1116000
5,27,14,1.0995200
5,27,15,1.0231200
5,27,16,0.8652000
5,27,17,0.6430880
5,27,18,0.3768160
5,27,19,0.1085120
5,27,20,-0.0017440
5,27,21,-0.0017440
5,27,22,-0.0017440
5,27,23,-0.0017440
5,27,24,-0.0017440
5,28,1,-0.0017440
5,28,2,-0.0017440
5,28,3,-0.0017440
5,28,4,-0.0017440
5,28,5,-0.0017440
5,28,6,-0.0017440
5,28,7,0.0275360
5,28,8,0.2120560
5,28,9,0.4464160
5,28,10,0.6402400
5,28,11,0.7672800
5,28,12,0.8884800
5,28,13,0.9395200
5,28,14,0.9282400
5,28,15,0.8809600
5,28,16,0.7466000
5,28,17,0.5647120
5,28,18,0.3355840
5,28,19,0.1031840
5,28,20,0.0040560
5,28,21,-0.0017440
5,28,22,-0.0017440
5,28,23,-0.0017440
5,28,24,-0.0017440
5,29,1,-0.0017440
5,29,2,-0.0017440
5,29,3,-0.0017440
5,29,4,-0.0017440
5,29,5,-0.0017440
5,29,6,-0.0017440
5,29,7,0.0281040
5,29,8,0.2070640
5,29,9,0.4493360
5,29,10,0.6654000
5,29,11,0.8274400
5,29,12,0.9316800
5,29,13,0.9829600
5,29,14,0.9770400
5,29,15,0.9009600
5,29,16,0.7688560
5,29,17,0.5819360
5,29,18,0.3485600
5,29,19,0.1057680
5,29,20,0.0044000
5,29,21,-0.0017440
5,29,22,-0.0017440
5,29,23,-0.0017440
5,29,24,-0.0017440
5,30,1,-0.0017440
5,30,2,-0.0017440
5,30,3,-0.0017440
5,30,4,-0.0017440
5,30,5,-0.0017440
5,30,6,-0.0017440
5,30,7,0.0299200
5,30,8,0.2422080
5,30,9,0.5299360
5,30,10,0.7797920
5,30,11,0.9637600
5,30,12,1.0756000
5,30,13,1.1161600
5,30,14,1.0972000
5,30,15,1.0123200
5,30,16,0.8611200
5,30,17,0.6471280
5,30,18,0.3829360
5,30,19,0.1129600
5,30,20,-0.0017440
5,30,21,-0.0017440
5,30,22,-0.0017440
5,30,23,-0.0017440
5,30,24,-0.0017440
5,31,1,-0.0017440
5,31,2,-0.0017440
5,31,3,-0.0017440
5,31,4,-0.0017440
5,31,5,-0.0017440
5,31,6,-0.0017440
5,31,7,0.0312720
5,31,8,0.2277520
5,31,9,0.4930480
5,31,10,0.7193440
5,31,11,0.8925600
5,31,12,1.0006400
5,31,13,1.0460800
5,31,14,1.0312000
5,31,15,0.9586400
5,31,16,0.8203200
5,31,17,0.6245440
5,31,18,0.3815840
5,31,19,0.1195760
5,31,20,0.0049600
5,31,21,-0.0017440
5,31,22,-0.0017440
5,31,23,-0.0017440
5,31,24,-0.0017440
6,1,1,-0.0017440
6,1,2,-0.0017440
6,1,3,-0.0017440
6,1,4,-0.0017440
6,1,5,-0.0017440
6,1,6,-0.0017440
6,1,7,0.0176080
6,1,8,0.0675760
6,1,9,0.1280960
6,1,10,0.1826560
6,1,11,0.2292960
6,1,12,0.2633200
6,1,13,0.2762000
6,1,14,0.2704880
6,1,15,0.2396800
6,1,16,0.2072000
6,1,17,0.1549920
6,1,18,0.1013760
6,1,19,0.0428160
6,1,20,-0.0017440
6,1,21,-0.0017440
6,1,22,-0.0017440
6,1,23,-0.0017440
6,1,24,-0.0017440
6,2,1,-0.0017440
6,2,2,-0.0017440
6,2,3,-0.0017440
6,2,4,-0.0017440
6,2,5,-0.0017440
6,2,6,-0.0017440
6,2,7,0.0318320
6,2,8,0.2207200
6,2,9,0.4774240
6,2,10,0.7060880
6,2,11,0.8806400
6,2,12,0.9880000
6,2,13,1.0371200
6,2,14,1.0155200
6,2,15,0.9346400
6,2,16,0.8009600
6,2,17,0.6052080
6,2,18,0.3662240
6,2,19,0.1135680
6,2,20,0.0057040
6,2,21,-0.0017440
6,2,22,-0.0017440
6,2,23,-0.0017440
6,2,24,-0.0017440
6,3,1,-0.0017440
6,3,2,-0.0017440
6,3,3,-0.0017440
6,3,4,-0.0017440
6,3,5,-0.0017440
6,3,6,-0.0017440
6,3,7,0.0311280
6,3,8,0.2374960
6,3,9,0.5130400
6,3,10,0.7526720
6,3,11,0.9315200
6,3,12,1.0403200
6,3,13,1.0856800
6,3,14,1.0678400
6,3,15,0.9899200
6,3,16,0.8496800
6,3,17,0.6421280
6,3,18,0.3880560
6,3,19,0.1228000
6,3,20,0.0056160
6,3,21,-0.0017440
6,3,22,-0.0017440
6,3,23,-0.0017440
6,3,24,-0.0017440
6,4,1,-0.0017440
6,4,2,-0.0017440
6,4,3,-0.0017440
6,4,4,-0.0017440
6,4,5,-0.0017440
6,4,6,-0.0017440
6,4,7,0.0348240
6,4,8,0.2324320
6,4,9,0.5016880
6,4,10,0.7382160
6,4,11,0.9148000
6,4,12,1.0211200
6,4,13,1.0729600
6,4,14,1.0580000
6,4,15,0.9745600
6,4,16,0.8409600
6,4,17,0.6379200
6,4,18,0.3882960
6,4,19,0.1243200
6,4,20,0.0064160
6,4,21,-0.0017440
6,4,22,-0.0017440
6,4,23,-0.0017440
6,4,24,-0.0017440
6,5,1,-0.0017440
6,5,2,-0.0017440
6,5,3,-0.0017440
6,5,4,-0.0017440
6,5,5,-0.0017440
6,5,6,-0.0017440
6,5,7,0.0318880
6,5,8,0.2319760
6,5,9,0.5034960
6,5,10,0.7428960
6,5,11,0.9228800
6,5,12,1.0301600
6,5,13,1.0792000
6,5,14,1.0644000
6,5,15,0.9879200
6,5,16,0.8497600
6,5,17,0.6470160
6,5,18,0.3893920
6,5,19,0.1240320
6,5,20,0.0070480
6,5,21,-0.0017440
6,5,22,-0.0017440
6,5,23,-0.0017440
6,5,24,-0.0017440
6,6,1,-0.0017440
6,6,2,-0.0017440
6,6,3,-0.0017440
6,6,4,-0.0017440
6,6,5,-0.0017440
6,6,6,-0.0017440
6,6,7,0.0338400
6,6,8,0.2105760
6,6,9,0.4172480
6,6,10,0.5496160
6,6,11,0.6826720
6,6,12,0.8265600
6,6,13,0.8755200
6,6,14,0.8349600
6,6,15,0.8188800
6,6,16,0.7590720
6,6,17,0.5834480
6,6,18,0.3536640
6,6,19,0.1135680
6,6,20,0.0079920
6,6,21,-0.0017440
6,6,22,-0.0017440
6,6,23,-0.0017440
6,6,24,-0.0017440
6,7,1,-0.0017440
6,7,2,-0.0017440
6,7,3,-0.0017440
6,7,4,-0.0017440
6,7,5,-0.0017440
6,7,6,-0.0017440
6,7,7,0.0415680
6,7,8,0.2095200
6,7,9,0.5114800
6,7,10,0.6829840
6,7,11,0.7389920
6,7,12,0.8309600
6,7,13,0.8188800
6,7,14,0.8316800
6,7,15,0.7924560
6,7,16,0.5897920
6,7,17,0.3309040
6,7,18,0.2532000
6,7,19,0.1082240
6,7,20,0.0069920
6,7,21,-0.0017440
6,7,22,-0.0017440
6,7,23,-0.0017440
6,7,24,-0.0017440
6,8,1,-0.0017440
6,8,2,-0.0017440
6,8,3,-0.0017440
6,8,4,-0.0017440
6,8,5,-0.0017440
6,8,6,-0.0017440
6,8,7,0.0413680
6,8,8,0.2028720
6,8,9,0.4265520
6,8,10,0.6363680
6,8,11,0.7954560
6,8,12,0.9037600
6,8,13,0.9431200
6,8,14,0.9241600
6,8,15,0.8732800
6,8,16,0.7572880
6,8,17,0.5885280
6,8,18,0.3459280
6,8,19,0.1166880
6,8,20,0.0082080
6,8,21,-0.0017440
6,8,22,-0.0017440
6,8,23,-0.0017440
6,8,24,-0.0017440
6,9,1,-0.0017440
6,9,2,-0.0017440
6,9,3,-0.0017440
6,9,4,-0.0017440
6,9,5,-0.0017440
6,9,6,-0.0017440
6,9,7,0.0370480
6,9,8,0.2065120
6,9,9,0.4109920
6,9,10,0.5926080
6,9,11,0.7450080
6,9,12,0.7132320
6,9,13,0.7116400
6,9,14,0.7357920
6,9,15,0.7446640
6,9,16,0.7112960
6,9,17,0.6216400
6,9,18,0.3822480
6,9,19,0.1192000
6,9,20,0.0082160
6,9,21,-0.0017440
6,9,22,-0.0017440
6,9,23,-0.0017440
6,9,24,-0.0017440
6,10,1,-0.0017440
6,10,2,-0.0017440
6,10,3,-0.0017440
6,10,4,-0.0017440
6,10,5,-0.0017440
6,10,6,-0.0017440
6,10,7,0.0302640
6,10,8,0.2390800
6,10,9,0.5191280
6,10,10,0.7625280
6,10,11,0.9430400
6,10,12,1.0537600
6,10,13,1.0984000
6,10,14,1.0803200
6,10,15,0.9987200
6,10,16,0.8576000
6,10,17,0.6524800
6,10,18,0.3970560
6,10,19,0.1300400
6,10,20,0.0069120
6,10,21,-0.0017440
6,10,22,-0.0017440
6,10,23,-0.0017440
6,10,24,-0.0017440
6,11,1,-0.0017440
6,11,2,-0.0017440
6,11,3,-0.0017440
6,11,4,-0.0017440
6,11,5,-0.0017440
6,11,6,-0.0017440
6,11,7,0.0298320
6,11,8,0.2196960
6,11,9,0.4852320
6,11,10,0.7204160
6,11,11,0.8932000
6,11,12,1.0026400
6,11,13,1.0516800
6,11,14,1.0331200
6,11,15,0.9526400
6,11,16,0.8096800
6,11,17,0.6116240
6,11,18,0.3645120
6,11,19,0.1173440
6,11,20,0.0060080
6,11,21,-0.0017440
6,11,22,-0.0017440
6,11,23,-0.0017440
6,11,24,-0.0017440
6,12,1,-0.0017440
6,12,2,-0.0017440
6,12,3,-0.0017440
6,12,4,-0.0017440
6,12,5,-0.0017440
6,12,6,-0.0017440
6,12,7,0.0313600
6,12,8,0.2323920
6,12,9,0.5057920
6,12,10,0.7445280
6,12,11,0.9213600
6,12,12,1.0284000
6,12,13,1.0710400
6,12,14,1.0515200
6,12,15,0.9704000
6,12,16,0.8292000
6,12,17,0.6284800
6,12,18,0.3811360
6,12,19,0.1235840
6,12,20,0.0069440
6,12,21,-0.0017440
6,12,22,-0.0017440
6,12,23,-0.0017440
6,12,24,-0.0017440
6,13,1,-0.0017440
6,13,2,-0.0017440
6,13,3,-0.0017440
6,13,4,-0.0017440
6,13,5,-0.0017440
6,13,6,-0.0017440
6,13,7,0.0294960
6,13,8,0.2380080
6,13,9,0.5180240
6,13,10,0.7628800
6,13,11,0.9476800
6,13,12,1.0652000
6,13,13,1.1143200
6,13,14,1.1073600
6,13,15,1.0446400
6,13,16,0.9171200
6,13,17,0.7152160
6,13,18,0.4432080
6,13,19,0.1536640
6,13,20,0.0154080
6,13,21,-0.0017440
6,13,22,-0.0017440
6,13,23,-0.0017440
6,13,24,-0.0017440
6,14,1,-0.0017440
6,14,2,-0.0017440
6,14,3,-0.0017440
6,14,4,-0.0017440
6,14,5,-0.0017440
6,14,6,-0.0017440
6,14,7,0.0292160
6,14,8,0.2374480
6,14,9,0.5150400
6,14,10,0.7533840
6,14,11,0.9335200
6,14,12,1.0436000
6,14,13,1.0882400
6,14,14,1.0721600
6,14,15,0.9984800
6,14,16,0.8604800
6,14,17,0.6591440
6,14,18,0.4080160
6,14,19,0.1394960
6,14,20,0.0086400
6,14,21,-0.0017440
6,14,22,-0.0017440
6,14,23,-0.0017440
6,14,24,-0.0017440
6,15,1,-0.0017440
6,15,2,-0.0017440
6,15,3,-0.0017440
6,15,4,-0.0017440
6,15,5,-0.0017440
6,15,6,-0.0017440
6,15,7,0.0303680
6,15,8,0.2470960
6,15,9,0.4986960
6,15,10,0.7376640
6,15,11,0.9672800
6,15,12,1.0628800
6,15,13,1.0618400
6,15,14,1.1440000
6,15,15,1.0421600
6,15,16,0.7631040
6,15,17,0.6419920
6,15,18,0.3880480
6,15,19,0.1483120
6,15,20,0.0165040
6,15,21,-0.0017440
6,15,22,-0.0017440
6,15,23,-0.0017440
6,15,24,-0.0017440
6,16,1,-0.0017440
6,16,2,-0.0017440
6,16,3,-0.0017440
6,16,4,-0.0017440
6,16,5,-0.0017440
6,16,6,-0.0017440
6,16,7,0.0311360
6,16,8,0.2292240
6,16,9,0.5048560
6,16,10,0.7448560
6,16,11,0.9208800
6,16,12,1.0319200
6,16,13,1.0769600
6,16,14,1.0608000
6,16,15,0.9837600
6,16,16,0.8437600
6,16,17,0.6421760
6,16,18,0.3919120
6,16,19,0.1289040
6,16,20,0.0083360
6,16,21,-0.0017440
6,16,22,-0.0017440
6,16,23,-0.0017440
6,16,24,-0.0017440
6,17,1,-0.0017440
6,17,2,-0.0017440
6,17,3,-0.0017440
6,17,4,-0.0017440
6,17,5,-0.0017440
6,17,6,-0.0017440
6,17,7,0.0324960
6,17,8,0.2112240
6,17,9,0.4618880
6,17,10,0.6845680
6,17,11,0.8538400
6,17,12,0.9530400
6,17,13,1.0036800
6,17,14,0.9955200
6,17,15,0.9189600
6,17,16,0.7892480
6,17,17,0.6014880
6,17,18,0.3693760
6,17,19,0.1267840
6,17,20,0.0096800
6,17,21,-0.0017440
6,17,22,-0.0017440
6,17,23,-0.0017440
6,17,24,-0.0017440
6,18,1,-0.0017440
6,18,2,-0.0017440
6,18,3,-0.0017440
6,18,4,-0.0017440
6,18,5,-0.0017440
6,18,6,-0.0017440
6,18,7,0.0436640
6,18,8,0.2181200
6,18,9,0.3826160
6,18,10,0.4780080
6,18,11,0.4974080
6,18,12,0.6843920
6,18,13,0.5658000
6,18,14,0.6238080
6,18,15,0.7519840
6,18,16,0.6897120
6,18,17,0.5342320
6,18,18,0.4194640
6,18,19,0.1378480
6,18,20,0.0130080
6,18,21,-0.0017440
6,18,22,-0.0017440
6,18,23,-0.0017440
6,18,24,-0.0017440
6,19,1,-0.0017440
6,19,2,-0.0017440
6,19,3,-0.0017440
6,19,4,-0.0017440
6,19,5,-0.0017440
6,19,6,-0.0017440
6,19,7,0.0354720
6,19,8,0.1853440
6,19,9,0.3393360
6,19,10,0.4548320
6,19,11,0.6137440
6,19,12,0.7034800
6,19,13,0.7218160
6,19,14,0.7966160
6,19,15,0.7151200
6,19,16,0.7325040
6,19,17,0.5714240
6,19,18,0.3684000
6,19,19,0.1227920
6,19,20,0.0139200
6,19,21,-0.0017440
6,19,22,-0.0017440
6,19,23,-0.0017440
6,19,24,-0.0017440
6,20,1,-0.0017440
6,20,2,-0.0017440
6,20,3,-0.0017440
6,20,4,-0.0017440
6,20,5,-0.0017440
6,20,6,-0.0017440
6,20,7,0.0287840
6,20,8,0.2085760
6,20,9,0.4690160
6,20,10,0.6971120
6,20,11,0.8674400
6,20,12,0.9792800
6,20,13,1.0231200
6,20,14,1.0117600
6,20,15,0.9388000
6,20,16,0.8093600
6,20,17,0.6184240
6,20,18,0.3795600
6,20,19,0.1285120
6,20,20,0.0097680
6,20,21,-0.0017440
6,20,22,-0.0017440
6,20,23,-0.0017440
6,20,24,-0.0017440
6,21,1,-0.0017440
6,21,2,-0.0017440
6,21,3,-0.0017440
6,21,4,-0.0017440
6,21,5,-0.0017440
6,21,6,-0.0017440
6,21,7,0.0300000
6,21,8,0.1976080
6,21,9,0.4408640
6,21,10,0.6571520
6,21,11,0.8207200
6,21,12,0.9172800
6,21,13,0.9608800
6,21,14,0.9487200
6,21,15,0.8808000
6,21,16,0.7506960
6,21,17,0.5671040
6,21,18,0.3514080
6,21,19,0.1281760
6,21,20,0.0097280
6,21,21,-0.0017440
6,21,22,-0.0017440
6,21,23,-0.0017440
6,21,24,-0.0017440
6,22,1,-0.0017440
6,22,2,-0.0017440
6,22,3,-0.0017440
6,22,4,-0.0017440
6,22,5,-0.0017440
6,22,6,-0.0017440
6,22,7,0.0297440
6,22,8,0.1255840
6,22,9,0.2491040
6,22,10,0.3907600
6,22,11,0.4099120
6,22,12,0.5256000
6,22,13,0.5939200
6,22,14,0.4914720
6,22,15,0.5192640
6,22,16,0.4451760
6,22,17,0.3704960
6,22,18,0.2129360
6,22,19,0.0886160
6,22,20,-0.0017440
6,22,21,-0.0017440
6,22,22,-0.0017440
6,22,23,-0.0017440
6,22,24,-0.0017440
6,23,1,-0.0017440
6,23,2,-0.0017440
6,23,3,-0.0017440
6,23,4,-0.0017440
6,23,5,-0.0017440
6,23,6,-0.0017440
6,23,7,0.0282400
6,23,8,0.2171600
6,23,9,0.3681280
6,23,10,0.5751680
6,23,11,0.7785600
6,23,12,0.2643680
6,23,13,0.6105600
6,23,14,0.7388960
6,23,15,0.7513040
6,23,16,0.6093280
6,23,17,0.4938080
6,23,18,0.3641920
6,23,19,0.1195920
6,23,20,0.0140320
6,23,21,-0.0017440
6,23,22,-0.0017440
6,23,23,-0.0017440
6,23,24,-0.0017440
6,24,1,-0.0017440
6,24,2,-0.0017440
6,24,3,-0.0017440
6,24,4,-0.0017440
6,24,5,-0.0017440
6,24,6,-0.0017440
6,24,7,0.0351120
6,24,8,0.2426480
6,24,9,0.5425520
6,24,10,0.7932960
6,24,11,0.9753600
6,24,12,0.5441760
6,24,13,0.5226000
6,24,14,0.4846320
6,24,15,0.4483360
6,24,16,0.3748000
6,24,17,0.3048160
6,24,18,0.1973760
6,24,19,0.0971680
6,24,20,0.0034320
6,24,21,-0.0017440
6,24,22,-0.0017440
6,24,23,-0.0017440
6,24,24,-0.0017440
6,25,1,-0.0017440
6,25,2,-0.0017440
6,25,3,-0.0017440
6,25,4,-0.0017440
6,25,5,-0.0017440
6,25,6,-0.0017440
6,25,7,-0.0017440
6,25,8,0.0297520
6,25,9,0.4542880
6,25,10,0.3830720
6,25,11,0.6621280
6,25,12,0.5282480
6,25,13,0.4962400
6,25,14,0.4922800
6,25,15,0.5980000
6,25,16,0.5763040
6,25,17,0.3208000
6,25,18,0.2785520
6,25,19,0.0478720
6,25,20,-0.0017440
6,25,21,-0.0017440
6,25,22,-0.0017440
6,25,23,-0.0017440
6,25,24,-0.0017440
6,26,1,-0.0017440
6,26,2,-0.0017440
6,26,3,-0.0017440
6,26,4,-0.0017440
6,26,5,-0.0017440
6,26,6,-0.0017440
6,26,7,0.0291520
6,26,8,0.2478480
6,26,9,0.4236000
6,26,10,0.5144320
6,26,11,0.4531520
6,26,12,0.3547600
6,26,13,0.5966000
6,26,14,0.6071440
6,26,15,0.6916560
6,26,16,0.6477680
6,26,17,0.5105760
6,26,18,0.2729600
6,26,19,0.1160880
6,26,20,0.0063200
6,26,21,-0.0017440
6,26,22,-0.0017440
6,26,23,-0.0017440
6,26,24,-0.0017440
6,27,1,-0.0017440
6,27,2,-0.0017440
6,27,3,-0.0017440
6,27,4,-0.0017440
6,27,5,-0.0017440
6,27,6,-0.0017440
6,27,7,0.0287040
6,27,8,0.2036560
6,27,9,0.4636960
6,27,10,0.6997040
6,27,11,0.8726400
6,27,12,0.9818400
6,27,13,1.0146400
6,27,14,1.0040800
6,27,15,0.9267200
6,27,16,0.7875440
6,27,17,0.5955680
6,27,18,0.3655920
6,27,19,0.1348960
6,27,20,0.0094480
6,27,21,-0.0017440
6,27,22,-0.0017440
6,27,23,-0.0017440
6,27,24,-0.0017440
6,28,1,-0.0017440
6,28,2,-0.0017440
6,28,3,-0.0017440
6,28,4,-0.0017440
6,28,5,-0.0017440
6,28,6,-0.0017440
6,28,7,0.0291680
6,28,8,0.2213760
6,28,9,0.4999600
6,28,10,0.7436640
6,28,11,0.9246400
6,28,12,1.0384800
6,28,13,1.0844000
6,28,14,1.0714400
6,28,15,0.9936000
6,28,16,0.8563200
6,28,17,0.6549040
6,28,18,0.4052240
6,28,19,0.1422640
6,28,20,0.0099520
6,28,21,-0.0017440
6,28,22,-0.0017440
6,28,23,-0.0017440
6,28,24,-0.0017440
6,29,1,-0.0017440
6,29,2,-0.0017440
6,29,3,-0.0017440
6,29,4,-0.0017440
6,29,5,-0.0017440
6,29,6,-0.0017440
6,29,7,0.0295600
6,29,8,0.1727760
6,29,9,0.3873120
6,29,10,0.5335840
6,29,11,0.7218880
6,29,12,0.8077600
6,29,13,0.8356800
6,29,14,0.8821600
6,29,15,0.7404720
6,29,16,0.6978800
6,29,17,0.5009760
6,29,18,0.3295680
6,29,19,0.1305920
6,29,20,0.0064320
6,29,21,-0.0017440
6,29,22,-0.0017440
6,29,23,-0.0017440
6,29,24,-0.0017440
6,30,1,-0.0017440
6,30,2,-0.0017440
6,30,3,-0.0017440
6,30,4,-0.0017440
6,30,5,-0.0017440
6,30,6,-0.0017440
6,30,7,0.0284320
6,30,8,0.1947760
6,30,9,0.4416400
6,30,10,0.6695280
6,30,11,0.8408800
6,30,12,0.9305600
6,30,13,0.9840000
6,30,14,0.9648000
6,30,15,0.8936000
6,30,16,0.7724560
6,30,17,0.5838880
6,30,18,0.3570640
6,30,19,0.1292960
6,30,20,0.0100080
6,30,21,-0.0017440
6,30,22,-0.0017440
6,30,23,-0.0017440
6,30,24,-0.0017440
7,1,1,-0.0017440
7,1,2,-0.0017440
7,1,3,-0.0017440
7,1,4,-0.0017440
7,1,5,-0.0017440
7,1,6,-0.0017440
7,1,7,0.0278000
7,1,8,0.1972000
7,1,9,0.4533920
7,1,10,0.6802160
7,1,11,0.8546400
7,1,12,0.9617600
7,1,13,1.0022400
7,1,14,0.9865600
7,1,15,0.9070400
7,1,16,0.7882880
7,1,17,0.5984240
7,1,18,0.3624480
7,1,19,0.1352800
7,1,20,0.0080400
7,1,21,-0.0017440
7,1,22,-0.0017440
7,1,23,-0.0017440
7,1,24,-0.0017440
7,2,1,-0.0017440
7,2,2,-0.0017440
7,2,3,-0.0017440
7,2,4,-0.0017440
7,2,5,-0.0017440
7,2,6,-0.0017440
7,2,7,0.0285920
7,2,8,0.0840480
7,2,9,0.2494960
7,2,10,0.1181760
7,2,11,0.0786240
7,2,12,0.6183120
7,2,13,0.8968000
7,2,14,0.8152800
7,2,15,0.9068800
7,2,16,0.6337760
7,2,17,0.2907440
7,2,18,0.1960960
7,2,19,0.0935920
7,2,20,0.0033040
7,2,21,-0.0017440
7,2,22,-0.0017440
7,2,23,-0.0017440
7,2,24,-0.0017440
7,3,1,-0.0017440
7,3,2,-0.0017440
7,3,3,-0.0017440
7,3,4,-0.0017440
7,3,5,-0.0017440
7,3,6,-0.0017440
7,3,7,-0.0017440
7,3,8,0.0192960
7,3,9,0.1956800
7,3,10,0.2979760
7,3,11,0.5137040
7,3,12,0.5683920
7,3,13,0.7561520
7,3,14,0.6456320
7,3,15,0.6721520
7,3,16,0.4103520
7,3,17,0.3524720
7,3,18,0.3272800
7,3,19,0.1274720
7,3,20,0.0148720
7,3,21,-0.0017440
7,3,22,-0.0017440
7,3,23,-0.0017440
7,3,24,-0.0017440
7,4,1,-0.0017440
7,4,2,-0.0017440
7,4,3,-0.0017440
7,4,4,-0.0017440
7,4,5,-0.0017440
7,4,6,-0.0017440
7,4,7,0.0271200
7,4,8,0.1910880
7,4,9,0.4424000
7,4,10,0.6686560
7,4,11,0.8452000
7,4,12,0.9597600
7,4,13,1.0176000
7,4,14,1.0172800
7,4,15,0.9417600
7,4,16,0.8086400
7,4,17,0.6178560
7,4,18,0.3835200
7,4,19,0.1386320
7,4,20,0.0107120
7,4,21,-0.0017440
7,4,22,-0.0017440
7,4,23,-0.0017440
7,4,24,-0.0017440
7,5,1,-0.0017440
7,5,2,-0.0017440
7,5,3,-0.0017440
7,5,4,-0.0017440
7,5,5,-0.0017440
7,5,6,-0.0017440
7,5,7,0.0284320
7,5,8,0.1964880
7,5,9,0.4595040
7,5,10,0.6954400
7,5,11,0.8761600
7,5,12,0.9937600
7,5,13,1.0508000
7,5,14,1.0399200
7,5,15,0.9644000
7,5,16,0.8384800
7,5,17,0.6499520
7,5,18,0.4063440
7,5,19,0.1456560
7,5,20,0.0113840
7,5,21,-0.0017440
7,5,22,-0.0017440
7,5,23,-0.0017440
7,5,24,-0.0017440
7,6,1,-0.0017440
7,6,2,-0.0017440
7,6,3,-0.0017440
7,6,4,-0.0017440
7,6,5,-0.0017440
7,6,6,-0.0017440
7,6,7,0.0273120
7,6,8,0.1926320
7,6,9,0.4233680
7,6,10,0.6330960
7,6,11,0.7835520
7,6,12,0.8865600
7,6,13,0.9236000
7,6,14,0.9351200
7,6,15,0.8955200
7,6,16,0.7752640
7,6,17,0.6155360
7,6,18,0.3902560
7,6,19,0.1449600
7,6,20,0.0132480
7,6,21,-0.0017440
7,6,22,-0.0017440
7,6,23,-0.0017440
7,6,24,-0.0017440
7,7,1,-0.0017440
7,7,2,-0.0017440
7,7,3,-0.0017440
7,7,4,-0.0017440
7,7,5,-0.0017440
7,7,6,-0.0017440
7,7,7,0.0251280
7,7,8,0.0566000
7,7,9,0.0979840
7,7,10,0.1721040
7,7,11,0.4182480
7,7,12,0.2159280
7,7,13,0.2897520
7,7,14,0.5120080
7,7,15,0.5060160
7,7,16,0.6420400
7,7,17,0.3021840
7,7,18,0.4032800
7,7,19,0.1533280
7,7,20,0.0198320
7,7,21,-0.0017440
7,7,22,-0.0017440
7,7,23,-0.0017440
7,7,24,-0.0017440
7,8,1,-0.0017440
7,8,2,-0.0017440
7,8,3,-0.0017440
7,8,4,-0.0017440
7,8,5,-0.0017440
7,8,6,-0.0017440
7,8,7,0.0371040
7,8,8,0.1570800
7,8,9,0.3387040
7,8,10,0.4591200
7,8,11,0.7102480
7,8,12,0.9325600
7,8,13,0.9675200
7,8,14,0.8926400
7,8,15,0.6708880
7,8,16,0.5249680
7,8,17,0.5302400
7,8,18,0.3196160
7,8,19,0.1374000
7,8,20,0.0138720
7,8,21,-0.0017440
7,8,22,-0.0017440
7,8,23,-0.0017440
7,8,24,-0.0017440
7,9,1,-0.0017440
7,9,2,-0.0017440
7,9,3,-0.0017440
7,9,4,-0.0017440
7,9,5,-0.0017440
7,9,6,-0.0017440
7,9,7,0.0323280
7,9,8,0.1809440
7,9,9,0.4241920
7,9,10,0.6423600
7,9,11,0.8132000
7,9,12,0.9220800
7,9,13,0.9892800
7,9,14,0.9921600
7,9,15,0.9188000
7,9,16,0.7909600
7,9,17,0.6084000
7,9,18,0.3824720
7,9,19,0.1372400
7,9,20,0.0108560
7,9,21,-0.0017440
7,9,22,-0.0017440
7,9,23,-0.0017440
7,9,24,-0.0017440
7,10,1,-0.0017440
7,10,2,-0.0017440
7,10,3,-0.0017440
7,10,4,-0.0017440
7,10,5,-0.0017440
7,10,6,-0.0017440
7,10,7,0.0278880
7,10,8,0.1993200
7,10,9,0.4669040
7,10,10,0.7055120
7,10,11,0.8871200
7,10,12,0.9997600
7,10,13,1.0521600
7,10,14,1.0445600
7,10,15,0.9788800
7,10,16,0.8480000
7,10,17,0.6540560
7,10,18,0.4100720
7,10,19,0.1475920
7,10,20,0.0097040
7,10,21,-0.0017440
7,10,22,-0.0017440
7,10,23,-0.0017440
7,10,24,-0.0017440
7,11,1,-0.0017440
7,11,2,-0.0017440
7,11,3,-0.0017440
7,11,4,-0.0017440
7,11,5,-0.0017440
7,11,6,-0.0017440
7,11,7,0.0276560
7,11,8,0.1934080
7,11,9,0.4600160
7,11,10,0.6961680
7,11,11,0.8720800
7,11,12,0.9840000
7,11,13,1.0360800
7,11,14,1.0265600
7,11,15,0.9546400
7,11,16,0.8202400
7,11,17,0.6342320
7,11,18,0.3946240
